round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,198
25,198
26,198
27,198
28,196
29,196
30,195
31,193
32,191
33,189
34,189
35,188
36,187
37,187
38,185
39,183
40,183
41,183
42,183
43,180
44,179
45,178
46,177
47,177
48,176
49,175
50,175
51,173
52,171
53,169
54,168
55,168
56,167
57,166
58,164
59,164
60,163
61,163
62,162
63,161
64,161
65,161
66,159
67,158
68,156
69,155
70,153
71,152
72,152
73,150
74,150
75,150
76,146
77,145
78,144
79,141
80,139
81,139
82,138
83,138
84,136
85,134
86,133
87,132
88,132
89,132
90,131
91,131
92,131
93,131
94,129
95,127
96,126
97,125
98,124
99,123
100,120
